ae train,ae test,ae mel,ae perc,ae kld,beta,lr
1.7560384,1.7560155,0.06128011,0.6411353,2.5416667,0.0,9.956862178140163e-08
1.7521327,1.7523404,0.06079744,0.64005566,2.670718,0.0,9.956862178140163e-08
1.7498864,1.7489218,0.06037474,0.63957983,2.7878594,0.0,9.956862178140163e-08
1.7470814,1.7468469,0.060061906,0.63877064,2.8944747,0.0,9.956862178140163e-08
1.7447425,1.7449026,0.05977954,0.6381174,2.991777,0.0,9.956862178140163e-08
1.742931,1.7448334,0.059521172,0.6376512,3.0813284,0.0,9.956862178140163e-08
1.7422826,1.7422065,0.05939001,0.637523,3.1642008,0.0,9.956862178140163e-08
1.7409633,1.7408768,0.05925356,0.6371318,3.2397134,0.0,9.956862178140163e-08
1.7394669,1.7409964,0.05907359,0.6367132,3.310801,0.0,9.956862178140163e-08
1.7386619,1.739577,0.05901959,0.6364452,3.3764179,0.0,9.956862178140163e-08
1.7380899,1.7385763,0.0588488,0.6363871,3.438845,0.0,9.956862178140163e-08
1.737078,1.7368796,0.058774944,0.63605624,3.4971845,0.0,9.956862178140163e-08
1.7364862,1.7364697,0.058701646,0.6358928,3.5521972,0.0,9.956862178140163e-08
1.7361578,1.7368821,0.05860323,0.6358599,3.6043818,0.0,9.956862178140163e-08
1.7348747,1.7355372,0.058511943,0.6354379,3.6544282,0.0,9.956862178140163e-08
1.7343534,1.7358897,0.058432348,0.6353091,3.7020762,0.0,9.956862178140163e-08
1.733625,1.7342777,0.05841079,0.6350392,3.7474918,0.0,9.956862178140163e-08
1.7397454,1.740434,0.05838809,0.63503605,3.7110875,0.0016666666666666668,9.956862178140163e-08
1.7454829,1.7457385,0.05839925,0.63505596,3.553504,0.0033333333333333335,9.956862178140163e-08
1.7502503,1.7518982,0.058494806,0.6349244,3.3404546,0.005000000000000001,9.956862178140163e-08
1.7555635,1.7566221,0.058696512,0.63521117,3.1191454,0.006666666666666667,9.956862178140163e-08
1.7601327,1.7614301,0.05898015,0.6353449,2.9184132,0.008333333333333333,9.956862178140163e-08
1.7656991,1.7664133,0.059391543,0.63589007,2.7495193,0.010000000000000002,9.956862178140163e-08
1.7709087,1.7721194,0.05976278,0.63640136,2.6141431,0.011666666666666667,9.956862178140163e-08
1.7772905,1.7793902,0.06017419,0.6373627,2.5086174,0.013333333333333334,9.956862178140163e-08
1.7828232,1.7839181,0.06054756,0.6380263,2.4259188,0.015000000000000001,9.956862178140163e-08
1.7876036,1.7885635,0.06087112,0.6384507,2.3579423,0.016666666666666666,9.956862178140163e-08
1.7928767,1.7933085,0.061239608,0.63903624,2.3011155,0.018333333333333333,9.956862178140163e-08
1.7984778,1.7981403,0.061573137,0.6398067,2.2514133,0.020000000000000004,9.956862178140163e-08
1.8034289,1.8058758,0.061922498,0.6403148,2.2078037,0.021666666666666667,9.956862178140163e-08
1.8086139,1.8099406,0.0622518,0.64095986,2.167921,0.023333333333333334,9.956862178140163e-08
1.8133651,1.8155603,0.0625611,0.6414732,2.1311798,0.025,9.956862178140163e-08
1.8181323,1.8206539,0.06289128,0.6419885,2.0974836,0.02666666666666667,9.956862178140163e-08
1.8236678,1.8253186,0.06326548,0.64278364,2.0663002,0.028333333333333335,9.956862178140163e-08
1.8284051,1.8299402,0.06357407,0.64334345,2.0370414,0.030000000000000002,9.956862178140163e-08
1.8329016,1.8353289,0.06386264,0.643849,2.0091288,0.03166666666666667,9.956862178140163e-08
1.8376579,1.8389533,0.06420618,0.64441377,1.9832417,0.03333333333333333,9.956862178140163e-08
1.8431749,1.8436816,0.06454813,0.6453016,1.9585905,0.035,9.956862178140163e-08
1.8471318,1.8491653,0.06487657,0.645594,1.9351492,0.03666666666666667,9.956862178140163e-08
1.8514489,1.8540442,0.06514725,0.6461029,1.9127893,0.03833333333333334,9.956862178140163e-08
1.8564217,1.8582709,0.06549171,0.6468162,1.8912944,0.04000000000000001,9.956862178140163e-08
1.8607593,1.8637003,0.065835394,0.647286,1.8709416,0.041666666666666664,9.956862178140163e-08
1.8657756,1.8666865,0.06613428,0.6480872,1.8512766,0.043333333333333335,9.956862178140163e-08
1.8712399,1.8734769,0.06653876,0.6489645,1.8329318,0.045000000000000005,9.956862178140163e-08
1.8749868,1.8774167,0.06680756,0.64930373,1.8151841,0.04666666666666667,9.956862178140163e-08
1.8794241,1.879354,0.06711968,0.6499005,1.7973819,0.04833333333333334,9.956862178140163e-08
1.883107,1.884585,0.067335136,0.65019023,1.7858665,0.05,3.146368448292291e-08
1.8877649,1.8905859,0.067610584,0.6508796,1.7717305,0.051666666666666666,3.146368448292291e-08
1.892027,1.8927338,0.06793341,0.651393,1.757082,0.05333333333333334,3.146368448292291e-08
1.8959854,1.8991611,0.06821269,0.65183794,1.7428873,0.05500000000000001,3.146368448292291e-08
1.9007845,1.902458,0.06855449,0.65256655,1.7290897,0.05666666666666667,3.146368448292291e-08
1.9046115,1.9067144,0.06879647,0.6530271,1.7151845,0.058333333333333334,3.146368448292291e-08
1.9090965,1.9115902,0.06913242,0.6536596,1.7019403,0.060000000000000005,3.146368448292291e-08
1.9133756,1.916872,0.06943932,0.6542604,1.688534,0.06166666666666667,3.146368448292291e-08
1.9178382,1.9196621,0.0697606,0.65492135,1.6757896,0.06333333333333334,3.146368448292291e-08
1.9220765,1.9242584,0.07004378,0.65554225,1.6632514,0.065,3.146368448292291e-08
1.9257836,1.9288565,0.07038255,0.655908,1.6508602,0.06666666666666667,3.146368448292291e-08
1.9303131,1.9328613,0.07066436,0.65666294,1.6389514,0.06833333333333334,3.146368448292291e-08
1.9343787,1.9367294,0.07098837,0.65719545,1.6274189,0.07,3.146368448292291e-08
1.9391199,1.9405332,0.0713181,0.65800303,1.6160543,0.07166666666666667,3.146368448292291e-08
1.9432609,1.9448174,0.07164531,0.6585728,1.6052128,0.07333333333333333,3.146368448292291e-08
1.9479425,1.9497693,0.07192118,0.659431,1.5941615,0.075,3.146368448292291e-08
1.9516181,1.9541446,0.07223784,0.65984786,1.5835295,0.07666666666666667,3.146368448292291e-08
1.9556484,1.9571944,0.07252654,0.6604494,1.5728749,0.07833333333333334,3.146368448292291e-08
1.9601158,1.962131,0.072872095,0.6611552,1.5630947,0.08000000000000002,3.146368448292291e-08
1.9631865,1.9651722,0.07313073,0.6614176,1.5528446,0.08166666666666668,3.146368448292291e-08
1.9678464,1.9705698,0.07345874,0.6622389,1.5432289,0.08333333333333333,3.146368448292291e-08
1.9717295,1.9728552,0.07376508,0.66278815,1.5334883,0.085,3.146368448292291e-08
1.9758608,1.9784173,0.07409692,0.6634069,1.5242459,0.08666666666666667,3.146368448292291e-08
1.979569,1.982613,0.0743979,0.66389096,1.5152471,0.08833333333333335,3.146368448292291e-08
1.983111,1.9856757,0.07471273,0.66429746,1.5065067,0.09000000000000001,3.146368448292291e-08
1.9869605,1.9908471,0.07497291,0.66491884,1.4970684,0.09166666666666666,3.146368448292291e-08
1.991541,1.9946799,0.07531924,0.6657133,1.4888525,0.09333333333333334,3.146368448292291e-08
1.9955218,1.9996694,0.07562983,0.6663187,1.4805309,0.095,3.146368448292291e-08
1.9990698,2.0027885,0.075913765,0.66679585,1.4720262,0.09666666666666668,3.146368448292291e-08
2.003082,2.0058527,0.07620493,0.6674519,1.4637967,0.09833333333333334,3.146368448292291e-08
2.0071714,2.009524,0.07658835,0.6680301,1.4562533,0.1,3.146368448292291e-08
2.0073614,2.0090702,0.07668833,0.6681617,1.4523622,0.1,3.146368448292291e-08
2.0078173,2.0091016,0.07668473,0.6684153,1.4506729,0.1,3.146368448292291e-08
2.0078437,2.0104156,0.07670665,0.66845393,1.4494244,0.1,3.146368448292291e-08
2.0080142,2.010528,0.07676022,0.6684983,1.4486799,0.1,3.146368448292291e-08
2.00785,2.0108485,0.07678788,0.6684223,1.448244,0.1,3.146368448292291e-08
2.0079846,2.009162,0.076813765,0.6684797,1.4475096,0.1,3.146368448292291e-08
2.0082276,2.0118332,0.07683305,0.6685792,1.4469668,0.1,3.146368448292291e-08
2.0079021,2.007628,0.07687941,0.66841704,1.4466097,0.1,3.146368448292291e-08
2.0084095,2.0104146,0.07685932,0.6686671,1.4459364,0.1,3.146368448292291e-08
2.00823,2.0109315,0.07690994,0.6685632,1.4454702,0.1,3.146368448292291e-08
2.0079365,2.0103745,0.076884314,0.6684914,1.4449717,0.1,3.146368448292291e-08
2.0086873,2.009215,0.07688068,0.66881907,1.4443809,0.1,3.146368448292291e-08
2.0086143,2.0096424,0.07694624,0.668732,1.4441894,0.1,3.146368448292291e-08
2.0083883,2.0096698,0.076949015,0.6686498,1.4439138,0.1,3.146368448292291e-08
2.008336,2.0098858,0.07697276,0.66861916,1.4435612,0.1,3.146368448292291e-08
2.0081227,2.0088825,0.07696035,0.668562,1.4431661,0.1,3.146368448292291e-08
2.008379,2.0109437,0.07694977,0.6686884,1.4428371,0.1,3.146368448292291e-08
2.0085769,2.009631,0.07697363,0.6687599,1.4424326,0.1,3.146368448292291e-08
2.0084488,2.0106924,0.07695516,0.66874075,1.4420897,0.1,3.146368448292291e-08
